,0,1,2,3,4,5,6,7,8,9
0,0.0,8.177119861694301,8.24552724174091,8.836308744569763,8.682969388646304,8.271335348208442,9.807688052998065,8.976068042884384,7.0523755746715455,8.174253724553736
1,8.177119861694301,0.0,8.013204211644497,8.247121789005508,8.242062366179976,7.873309354481749,9.036549002223666,8.61712954843482,7.836650881054955,4.925336334282232
2,8.24552724174091,8.013204211644497,0.0,7.347371679872439,7.0671142638957045,6.886160063531083,7.611209927491455,8.097653135168754,8.00970155146312,8.159614325621972
3,8.836308744569763,8.247121789005508,7.347371679872439,0.0,6.431331453986866,4.8864743108904305,8.124457445803253,7.795062209532863,8.442771990442866,8.370008913201712
4,8.682969388646304,8.242062366179976,7.0671142638957045,6.431331453986866,0.0,5.856632527286341,8.486468991398834,6.3822084876057135,8.43538223547443,8.340337373778565
5,8.271335348208442,7.873309354481749,6.886160063531083,4.8864743108904305,5.856632527286341,0.0,8.154915978929477,6.8425842114292434,7.87955156657718,7.925710333863519
6,9.807688052998065,9.036549002223666,7.611209927491455,8.124457445803253,8.486468991398834,8.154915978929477,0.0,9.520904801407939,9.110384816949155,9.052114025437193
7,8.976068042884384,8.61712954843482,8.097653135168754,7.795062209532863,6.3822084876057135,6.8425842114292434,9.520904801407939,0.0,8.794370897914435,8.607155654698104
8,7.0523755746715455,7.836650881054955,8.00970155146312,8.442771990442866,8.43538223547443,7.87955156657718,9.110384816949155,8.794370897914435,0.0,7.701957334537876
9,8.174253724553736,4.925336334282232,8.159614325621972,8.370008913201712,8.340337373778565,7.925710333863519,9.052114025437193,8.607155654698104,7.701957334537876,0.0
